Date,Open,High,Low,Close,Adj Close,Volume
2023-12-22,16.780000686645508,17.200000762939453,16.450000762939453,16.969999313354492,16.969999313354492,3325100
2023-12-26,16.979999542236328,17.40999984741211,16.81999969482422,17.360000610351562,17.360000610351562,3079600
2023-12-27,17.43000030517578,18.3700008392334,17.3700008392334,18.3700008392334,18.3700008392334,4800100
2023-12-28,18.049999237060547,18.31999969482422,17.850000381469727,18.06999969482422,18.06999969482422,3574800
2023-12-29,18.040000915527344,18.15999984741211,17.459999084472656,17.530000686645508,17.530000686645508,4524200
